feat_path_a,feat_path_b,label,description,pair_kind,source_group
fake_00038_udio_0.npy,fake_00038_udio_1.npy,1.0,sonics-same-base: fake_00038_udio_0.mp3 ↔ fake_00038_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00127_suno_0.npy,fake_00127_suno_1.npy,1.0,sonics-same-base: fake_00127_suno_0.mp3 ↔ fake_00127_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00251_udio_0.npy,fake_00251_udio_1.npy,1.0,sonics-same-base: fake_00251_udio_0.mp3 ↔ fake_00251_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00289_suno_0.npy,fake_00289_suno_1.npy,1.0,sonics-same-base: fake_00289_suno_0.mp3 ↔ fake_00289_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00315_suno_0.npy,fake_00315_suno_1.npy,1.0,sonics-same-base: fake_00315_suno_0.mp3 ↔ fake_00315_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00373_udio_0.npy,fake_00373_udio_1.npy,1.0,sonics-same-base: fake_00373_udio_0.mp3 ↔ fake_00373_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00426_udio_0.npy,fake_00426_udio_1.npy,1.0,sonics-same-base: fake_00426_udio_0.mp3 ↔ fake_00426_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00433_suno_0.npy,fake_00433_suno_1.npy,1.0,sonics-same-base: fake_00433_suno_0.mp3 ↔ fake_00433_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00534_suno_0.npy,fake_00534_suno_1.npy,1.0,sonics-same-base: fake_00534_suno_0.mp3 ↔ fake_00534_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00582_udio_0.npy,fake_00582_udio_1.npy,1.0,sonics-same-base: fake_00582_udio_0.mp3 ↔ fake_00582_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00613_udio_0.npy,fake_00613_udio_1.npy,1.0,sonics-same-base: fake_00613_udio_0.mp3 ↔ fake_00613_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00685_udio_0.npy,fake_00685_udio_1.npy,1.0,sonics-same-base: fake_00685_udio_0.mp3 ↔ fake_00685_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00720_udio_0.npy,fake_00720_udio_1.npy,1.0,sonics-same-base: fake_00720_udio_0.mp3 ↔ fake_00720_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00838_suno_0.npy,fake_00838_suno_1.npy,1.0,sonics-same-base: fake_00838_suno_0.mp3 ↔ fake_00838_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00900_udio_0.npy,fake_00900_udio_1.npy,1.0,sonics-same-base: fake_00900_udio_0.mp3 ↔ fake_00900_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00910_udio_0.npy,fake_00910_udio_1.npy,1.0,sonics-same-base: fake_00910_udio_0.mp3 ↔ fake_00910_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00951_udio_0.npy,fake_00951_udio_1.npy,1.0,sonics-same-base: fake_00951_udio_0.mp3 ↔ fake_00951_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01005_suno_0.npy,fake_01005_suno_1.npy,1.0,sonics-same-base: fake_01005_suno_0.mp3 ↔ fake_01005_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01124_udio_0.npy,fake_01124_udio_1.npy,1.0,sonics-same-base: fake_01124_udio_0.mp3 ↔ fake_01124_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01140_suno_0.npy,fake_01140_suno_1.npy,1.0,sonics-same-base: fake_01140_suno_0.mp3 ↔ fake_01140_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01192_udio_0.npy,fake_01192_udio_1.npy,1.0,sonics-same-base: fake_01192_udio_0.mp3 ↔ fake_01192_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01271_udio_0.npy,fake_01271_udio_1.npy,1.0,sonics-same-base: fake_01271_udio_0.mp3 ↔ fake_01271_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01357_suno_0.npy,fake_01357_suno_1.npy,1.0,sonics-same-base: fake_01357_suno_0.mp3 ↔ fake_01357_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01384_suno_0.npy,fake_01384_suno_1.npy,1.0,sonics-same-base: fake_01384_suno_0.mp3 ↔ fake_01384_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01436_udio_0.npy,fake_01436_udio_1.npy,1.0,sonics-same-base: fake_01436_udio_0.mp3 ↔ fake_01436_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01449_udio_0.npy,fake_01449_udio_1.npy,1.0,sonics-same-base: fake_01449_udio_0.mp3 ↔ fake_01449_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01634_udio_0.npy,fake_01634_udio_1.npy,1.0,sonics-same-base: fake_01634_udio_0.mp3 ↔ fake_01634_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01872_udio_0.npy,fake_01872_udio_1.npy,1.0,sonics-same-base: fake_01872_udio_0.mp3 ↔ fake_01872_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01900_suno_0.npy,fake_01900_suno_1.npy,1.0,sonics-same-base: fake_01900_suno_0.mp3 ↔ fake_01900_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_01927_suno_0.npy,fake_01927_suno_1.npy,1.0,sonics-same-base: fake_01927_suno_0.mp3 ↔ fake_01927_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02059_udio_0.npy,fake_02059_udio_1.npy,1.0,sonics-same-base: fake_02059_udio_0.mp3 ↔ fake_02059_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02139_udio_0.npy,fake_02139_udio_1.npy,1.0,sonics-same-base: fake_02139_udio_0.mp3 ↔ fake_02139_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02163_suno_0.npy,fake_02163_suno_1.npy,1.0,sonics-same-base: fake_02163_suno_0.mp3 ↔ fake_02163_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02200_suno_0.npy,fake_02200_suno_1.npy,1.0,sonics-same-base: fake_02200_suno_0.mp3 ↔ fake_02200_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02224_suno_0.npy,fake_02224_suno_1.npy,1.0,sonics-same-base: fake_02224_suno_0.mp3 ↔ fake_02224_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02351_suno_0.npy,fake_02351_suno_1.npy,1.0,sonics-same-base: fake_02351_suno_0.mp3 ↔ fake_02351_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02352_udio_0.npy,fake_02352_udio_1.npy,1.0,sonics-same-base: fake_02352_udio_0.mp3 ↔ fake_02352_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02385_suno_0.npy,fake_02385_suno_1.npy,1.0,sonics-same-base: fake_02385_suno_0.mp3 ↔ fake_02385_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02550_suno_0.npy,fake_02550_suno_1.npy,1.0,sonics-same-base: fake_02550_suno_0.mp3 ↔ fake_02550_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02602_suno_0.npy,fake_02602_suno_1.npy,1.0,sonics-same-base: fake_02602_suno_0.mp3 ↔ fake_02602_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02669_udio_0.npy,fake_02669_udio_1.npy,1.0,sonics-same-base: fake_02669_udio_0.mp3 ↔ fake_02669_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02678_udio_0.npy,fake_02678_udio_1.npy,1.0,sonics-same-base: fake_02678_udio_0.mp3 ↔ fake_02678_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02867_udio_0.npy,fake_02867_udio_1.npy,1.0,sonics-same-base: fake_02867_udio_0.mp3 ↔ fake_02867_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_02961_udio_0.npy,fake_02961_udio_1.npy,1.0,sonics-same-base: fake_02961_udio_0.mp3 ↔ fake_02961_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03001_udio_0.npy,fake_03001_udio_1.npy,1.0,sonics-same-base: fake_03001_udio_0.mp3 ↔ fake_03001_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03168_udio_0.npy,fake_03168_udio_1.npy,1.0,sonics-same-base: fake_03168_udio_0.mp3 ↔ fake_03168_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03298_udio_0.npy,fake_03298_udio_1.npy,1.0,sonics-same-base: fake_03298_udio_0.mp3 ↔ fake_03298_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03354_udio_0.npy,fake_03354_udio_1.npy,1.0,sonics-same-base: fake_03354_udio_0.mp3 ↔ fake_03354_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03460_suno_0.npy,fake_03460_suno_1.npy,1.0,sonics-same-base: fake_03460_suno_0.mp3 ↔ fake_03460_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03501_udio_0.npy,fake_03501_udio_1.npy,1.0,sonics-same-base: fake_03501_udio_0.mp3 ↔ fake_03501_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03509_udio_0.npy,fake_03509_udio_1.npy,1.0,sonics-same-base: fake_03509_udio_0.mp3 ↔ fake_03509_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03612_suno_0.npy,fake_03612_suno_1.npy,1.0,sonics-same-base: fake_03612_suno_0.mp3 ↔ fake_03612_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03689_suno_0.npy,fake_03689_suno_1.npy,1.0,sonics-same-base: fake_03689_suno_0.mp3 ↔ fake_03689_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03743_suno_0.npy,fake_03743_suno_1.npy,1.0,sonics-same-base: fake_03743_suno_0.mp3 ↔ fake_03743_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03963_udio_0.npy,fake_03963_udio_1.npy,1.0,sonics-same-base: fake_03963_udio_0.mp3 ↔ fake_03963_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03996_udio_0.npy,fake_03996_udio_1.npy,1.0,sonics-same-base: fake_03996_udio_0.mp3 ↔ fake_03996_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_03997_suno_0.npy,fake_03997_suno_1.npy,1.0,sonics-same-base: fake_03997_suno_0.mp3 ↔ fake_03997_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04091_udio_0.npy,fake_04091_udio_1.npy,1.0,sonics-same-base: fake_04091_udio_0.mp3 ↔ fake_04091_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04116_udio_0.npy,fake_04116_udio_1.npy,1.0,sonics-same-base: fake_04116_udio_0.mp3 ↔ fake_04116_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04149_udio_0.npy,fake_04149_udio_1.npy,1.0,sonics-same-base: fake_04149_udio_0.mp3 ↔ fake_04149_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04161_suno_0.npy,fake_04161_suno_1.npy,1.0,sonics-same-base: fake_04161_suno_0.mp3 ↔ fake_04161_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04295_suno_0.npy,fake_04295_suno_1.npy,1.0,sonics-same-base: fake_04295_suno_0.mp3 ↔ fake_04295_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04298_suno_0.npy,fake_04298_suno_1.npy,1.0,sonics-same-base: fake_04298_suno_0.mp3 ↔ fake_04298_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04400_suno_0.npy,fake_04400_suno_1.npy,1.0,sonics-same-base: fake_04400_suno_0.mp3 ↔ fake_04400_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04520_suno_0.npy,fake_04520_suno_1.npy,1.0,sonics-same-base: fake_04520_suno_0.mp3 ↔ fake_04520_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04561_suno_0.npy,fake_04561_suno_1.npy,1.0,sonics-same-base: fake_04561_suno_0.mp3 ↔ fake_04561_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04663_udio_0.npy,fake_04663_udio_1.npy,1.0,sonics-same-base: fake_04663_udio_0.mp3 ↔ fake_04663_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04679_suno_0.npy,fake_04679_suno_1.npy,1.0,sonics-same-base: fake_04679_suno_0.mp3 ↔ fake_04679_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04775_udio_0.npy,fake_04775_udio_1.npy,1.0,sonics-same-base: fake_04775_udio_0.mp3 ↔ fake_04775_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04792_udio_0.npy,fake_04792_udio_1.npy,1.0,sonics-same-base: fake_04792_udio_0.mp3 ↔ fake_04792_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04853_suno_0.npy,fake_04853_suno_1.npy,1.0,sonics-same-base: fake_04853_suno_0.mp3 ↔ fake_04853_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04970_suno_0.npy,fake_04970_suno_1.npy,1.0,sonics-same-base: fake_04970_suno_0.mp3 ↔ fake_04970_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_04974_udio_0.npy,fake_04974_udio_1.npy,1.0,sonics-same-base: fake_04974_udio_0.mp3 ↔ fake_04974_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05136_udio_0.npy,fake_05136_udio_1.npy,1.0,sonics-same-base: fake_05136_udio_0.mp3 ↔ fake_05136_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05150_udio_0.npy,fake_05150_udio_1.npy,1.0,sonics-same-base: fake_05150_udio_0.mp3 ↔ fake_05150_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05202_suno_0.npy,fake_05202_suno_1.npy,1.0,sonics-same-base: fake_05202_suno_0.mp3 ↔ fake_05202_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05225_suno_0.npy,fake_05225_suno_1.npy,1.0,sonics-same-base: fake_05225_suno_0.mp3 ↔ fake_05225_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05270_udio_0.npy,fake_05270_udio_1.npy,1.0,sonics-same-base: fake_05270_udio_0.mp3 ↔ fake_05270_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05325_udio_0.npy,fake_05325_udio_1.npy,1.0,sonics-same-base: fake_05325_udio_0.mp3 ↔ fake_05325_udio_1.mp3,sonics_same_base_positive,sonics_sonics
fake_05351_suno_0.npy,fake_05351_suno_1.npy,1.0,sonics-same-base: fake_05351_suno_0.mp3 ↔ fake_05351_suno_1.mp3,sonics_same_base_positive,sonics_sonics
fake_00426_udio_0.npy,fake_02224_suno_1.npy,0.0,sonics-diff-base: fake_00426_udio_0.mp3 ↔ fake_02224_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_02224_suno_0.npy,fake_00838_suno_1.npy,0.0,sonics-diff-base: fake_02224_suno_0.mp3 ↔ fake_00838_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04775_udio_1.npy,fake_04970_suno_1.npy,0.0,sonics-diff-base: fake_04775_udio_1.mp3 ↔ fake_04970_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00426_udio_0.npy,fake_01192_udio_1.npy,0.0,sonics-diff-base: fake_00426_udio_0.mp3 ↔ fake_01192_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04970_suno_0.npy,fake_02867_udio_0.npy,0.0,sonics-diff-base: fake_04970_suno_0.mp3 ↔ fake_02867_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_00038_udio_0.npy,fake_03996_udio_1.npy,0.0,sonics-diff-base: fake_00038_udio_0.mp3 ↔ fake_03996_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00534_suno_1.npy,fake_00038_udio_1.npy,0.0,sonics-diff-base: fake_00534_suno_1.mp3 ↔ fake_00038_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00838_suno_0.npy,fake_00373_udio_0.npy,0.0,sonics-diff-base: fake_00838_suno_0.mp3 ↔ fake_00373_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_00951_udio_1.npy,fake_00251_udio_1.npy,0.0,sonics-diff-base: fake_00951_udio_1.mp3 ↔ fake_00251_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_05136_udio_1.npy,fake_04295_suno_1.npy,0.0,sonics-diff-base: fake_05136_udio_1.mp3 ↔ fake_04295_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00315_suno_1.npy,fake_02602_suno_1.npy,0.0,sonics-diff-base: fake_00315_suno_1.mp3 ↔ fake_02602_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_01634_udio_1.npy,fake_05270_udio_0.npy,0.0,sonics-diff-base: fake_01634_udio_1.mp3 ↔ fake_05270_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_03509_udio_1.npy,fake_04561_suno_1.npy,0.0,sonics-diff-base: fake_03509_udio_1.mp3 ↔ fake_04561_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04663_udio_1.npy,fake_03743_suno_0.npy,0.0,sonics-diff-base: fake_04663_udio_1.mp3 ↔ fake_03743_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_01384_suno_1.npy,fake_00613_udio_1.npy,0.0,sonics-diff-base: fake_01384_suno_1.mp3 ↔ fake_00613_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_01271_udio_1.npy,fake_02867_udio_1.npy,0.0,sonics-diff-base: fake_01271_udio_1.mp3 ↔ fake_02867_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00582_udio_1.npy,fake_04116_udio_1.npy,0.0,sonics-diff-base: fake_00582_udio_1.mp3 ↔ fake_04116_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00251_udio_0.npy,fake_01436_udio_1.npy,0.0,sonics-diff-base: fake_00251_udio_0.mp3 ↔ fake_01436_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00127_suno_0.npy,fake_03168_udio_1.npy,0.0,sonics-diff-base: fake_00127_suno_0.mp3 ↔ fake_03168_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04775_udio_0.npy,fake_04520_suno_1.npy,0.0,sonics-diff-base: fake_04775_udio_0.mp3 ↔ fake_04520_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04400_suno_1.npy,fake_01927_suno_0.npy,0.0,sonics-diff-base: fake_04400_suno_1.mp3 ↔ fake_01927_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_01140_suno_1.npy,fake_04775_udio_1.npy,0.0,sonics-diff-base: fake_01140_suno_1.mp3 ↔ fake_04775_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04149_udio_0.npy,fake_00373_udio_0.npy,0.0,sonics-diff-base: fake_04149_udio_0.mp3 ↔ fake_00373_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_04116_udio_0.npy,fake_01436_udio_1.npy,0.0,sonics-diff-base: fake_04116_udio_0.mp3 ↔ fake_01436_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_03168_udio_1.npy,fake_02224_suno_1.npy,0.0,sonics-diff-base: fake_03168_udio_1.mp3 ↔ fake_02224_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00038_udio_0.npy,fake_00838_suno_1.npy,0.0,sonics-diff-base: fake_00038_udio_0.mp3 ↔ fake_00838_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00685_udio_1.npy,fake_00613_udio_0.npy,0.0,sonics-diff-base: fake_00685_udio_1.mp3 ↔ fake_00613_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_04775_udio_0.npy,fake_03460_suno_1.npy,0.0,sonics-diff-base: fake_04775_udio_0.mp3 ↔ fake_03460_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00289_suno_1.npy,fake_02678_udio_1.npy,0.0,sonics-diff-base: fake_00289_suno_1.mp3 ↔ fake_02678_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00315_suno_1.npy,fake_04970_suno_1.npy,0.0,sonics-diff-base: fake_00315_suno_1.mp3 ↔ fake_04970_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_03001_udio_0.npy,fake_00289_suno_1.npy,0.0,sonics-diff-base: fake_03001_udio_0.mp3 ↔ fake_00289_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00534_suno_1.npy,fake_01124_udio_0.npy,0.0,sonics-diff-base: fake_00534_suno_1.mp3 ↔ fake_01124_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_00613_udio_1.npy,fake_00433_suno_1.npy,0.0,sonics-diff-base: fake_00613_udio_1.mp3 ↔ fake_00433_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_01124_udio_1.npy,fake_02385_suno_1.npy,0.0,sonics-diff-base: fake_01124_udio_1.mp3 ↔ fake_02385_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00951_udio_1.npy,fake_04775_udio_0.npy,0.0,sonics-diff-base: fake_00951_udio_1.mp3 ↔ fake_04775_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_01271_udio_1.npy,fake_05202_suno_1.npy,0.0,sonics-diff-base: fake_01271_udio_1.mp3 ↔ fake_05202_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00433_suno_1.npy,fake_01005_suno_0.npy,0.0,sonics-diff-base: fake_00433_suno_1.mp3 ↔ fake_01005_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_03001_udio_1.npy,fake_04091_udio_1.npy,0.0,sonics-diff-base: fake_03001_udio_1.mp3 ↔ fake_04091_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_03963_udio_0.npy,fake_00289_suno_1.npy,0.0,sonics-diff-base: fake_03963_udio_0.mp3 ↔ fake_00289_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04663_udio_0.npy,fake_04561_suno_1.npy,0.0,sonics-diff-base: fake_04663_udio_0.mp3 ↔ fake_04561_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04520_suno_1.npy,fake_00838_suno_0.npy,0.0,sonics-diff-base: fake_04520_suno_1.mp3 ↔ fake_00838_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_04974_udio_0.npy,fake_02961_udio_1.npy,0.0,sonics-diff-base: fake_04974_udio_0.mp3 ↔ fake_02961_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04520_suno_0.npy,fake_02139_udio_1.npy,0.0,sonics-diff-base: fake_04520_suno_0.mp3 ↔ fake_02139_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_02200_suno_0.npy,fake_03509_udio_0.npy,0.0,sonics-diff-base: fake_02200_suno_0.mp3 ↔ fake_03509_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_01449_udio_0.npy,fake_04520_suno_0.npy,0.0,sonics-diff-base: fake_01449_udio_0.mp3 ↔ fake_04520_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_01436_udio_0.npy,fake_02224_suno_0.npy,0.0,sonics-diff-base: fake_01436_udio_0.mp3 ↔ fake_02224_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_05225_suno_0.npy,fake_02669_udio_1.npy,0.0,sonics-diff-base: fake_05225_suno_0.mp3 ↔ fake_02669_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04853_suno_0.npy,fake_04775_udio_0.npy,0.0,sonics-diff-base: fake_04853_suno_0.mp3 ↔ fake_04775_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_04295_suno_1.npy,fake_04400_suno_0.npy,0.0,sonics-diff-base: fake_04295_suno_1.mp3 ↔ fake_04400_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_02163_suno_1.npy,fake_05136_udio_1.npy,0.0,sonics-diff-base: fake_02163_suno_1.mp3 ↔ fake_05136_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_03509_udio_0.npy,fake_01900_suno_0.npy,0.0,sonics-diff-base: fake_03509_udio_0.mp3 ↔ fake_01900_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_05225_suno_1.npy,fake_05270_udio_1.npy,0.0,sonics-diff-base: fake_05225_suno_1.mp3 ↔ fake_05270_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_05150_udio_0.npy,fake_00910_udio_1.npy,0.0,sonics-diff-base: fake_05150_udio_0.mp3 ↔ fake_00910_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04116_udio_1.npy,fake_03298_udio_1.npy,0.0,sonics-diff-base: fake_04116_udio_1.mp3 ↔ fake_03298_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_03168_udio_1.npy,fake_01872_udio_1.npy,0.0,sonics-diff-base: fake_03168_udio_1.mp3 ↔ fake_01872_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_01436_udio_1.npy,fake_01384_suno_0.npy,0.0,sonics-diff-base: fake_01436_udio_1.mp3 ↔ fake_01384_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_03743_suno_1.npy,fake_03460_suno_0.npy,0.0,sonics-diff-base: fake_03743_suno_1.mp3 ↔ fake_03460_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_04970_suno_1.npy,fake_03460_suno_0.npy,0.0,sonics-diff-base: fake_04970_suno_1.mp3 ↔ fake_03460_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_02385_suno_1.npy,fake_00910_udio_1.npy,0.0,sonics-diff-base: fake_02385_suno_1.mp3 ↔ fake_00910_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00433_suno_0.npy,fake_03460_suno_1.npy,0.0,sonics-diff-base: fake_00433_suno_0.mp3 ↔ fake_03460_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_02550_suno_1.npy,fake_00838_suno_1.npy,0.0,sonics-diff-base: fake_02550_suno_1.mp3 ↔ fake_00838_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_02139_udio_1.npy,fake_04091_udio_1.npy,0.0,sonics-diff-base: fake_02139_udio_1.mp3 ↔ fake_04091_udio_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04974_udio_1.npy,fake_05136_udio_0.npy,0.0,sonics-diff-base: fake_04974_udio_1.mp3 ↔ fake_05136_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_04116_udio_1.npy,fake_04520_suno_1.npy,0.0,sonics-diff-base: fake_04116_udio_1.mp3 ↔ fake_04520_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_00426_udio_0.npy,fake_01384_suno_0.npy,0.0,sonics-diff-base: fake_00426_udio_0.mp3 ↔ fake_01384_suno_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_03963_udio_0.npy,fake_04400_suno_1.npy,0.0,sonics-diff-base: fake_03963_udio_0.mp3 ↔ fake_04400_suno_1.mp3,sonics_diff_base_negative,sonics_sonics
fake_04775_udio_1.npy,fake_00373_udio_0.npy,0.0,sonics-diff-base: fake_04775_udio_1.mp3 ↔ fake_00373_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
fake_02678_udio_0.npy,fake_03354_udio_0.npy,0.0,sonics-diff-base: fake_02678_udio_0.mp3 ↔ fake_03354_udio_0.mp3,sonics_diff_base_negative,sonics_sonics
